action_id	action_number	action_params	session_id	subsession_id	action_type	creation_time	parent_display_id	child_display_id	session_id.1	user_id	project_id	curr_display_id	size	solution
1408		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	274		group	2016-10-09 19:38:24	1689	1720	274	118	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d1u05e8 u05dcu05e0u05eau05e7u05e3 u05e2u05dd u05e4u05d5u05e8u05d8 445 u05d5u05deu05e9u05eau05deu05e9 u05d1u05d7u05d5u05dcu05e9u05d4 u05e9u05dcu05d5 u05e2u05dc u05deu05e0u05ea u05dcu05d4u05eau05e7u05d9u05df u05dbu05dcu05d9 u05deu05e1u05d5u05d9u05d9u05dd u05e2u05dc u05deu05d7u05e9u05d1 u05d4u05e0u05eau05e7u05e3 u05d1u05e6u05d5u05e8u05d4 u05e9u05d4u05e0u05eau05e7u05e3 u05deu05d1u05e7u05e9 u05d0u05ea u05d4u05dbu05dcu05d9 u05deu05deu05e0u05d5."",""project_id"":2,""session_id"":274,""feedback"":"""",""user_id"":118}"
1409		"{""field"":""tcp_stream"",""term"":""0"",""condition"":64}"	268		filter	2016-10-09 19:38:28	1679	1721	268	121	2			"{""solution"":""The session is all in TCP, and 98.114.205.102 is attacking 192.150.11.111.nTo attack the attacker uses SMB to run commands on the other computer, making the other computer connect to him and download data."",""project_id"":2,""session_id"":268,""feedback"":"""",""user_id"":121}"
1410		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":1}"	274		group	2016-10-09 19:38:32	1720	1722	274	118	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d1u05e8 u05dcu05e0u05eau05e7u05e3 u05e2u05dd u05e4u05d5u05e8u05d8 445 u05d5u05deu05e9u05eau05deu05e9 u05d1u05d7u05d5u05dcu05e9u05d4 u05e9u05dcu05d5 u05e2u05dc u05deu05e0u05ea u05dcu05d4u05eau05e7u05d9u05df u05dbu05dcu05d9 u05deu05e1u05d5u05d9u05d9u05dd u05e2u05dc u05deu05d7u05e9u05d1 u05d4u05e0u05eau05e7u05e3 u05d1u05e6u05d5u05e8u05d4 u05e9u05d4u05e0u05eau05e7u05e3 u05deu05d1u05e7u05e9 u05d0u05ea u05d4u05dbu05dcu05d9 u05deu05deu05e0u05d5."",""project_id"":2,""session_id"":274,""feedback"":"""",""user_id"":118}"
1411		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	268		group	2016-10-09 19:38:33	1721	1723	268	121	2			"{""solution"":""The session is all in TCP, and 98.114.205.102 is attacking 192.150.11.111.nTo attack the attacker uses SMB to run commands on the other computer, making the other computer connect to him and download data."",""project_id"":2,""session_id"":268,""feedback"":"""",""user_id"":121}"
1425		"{""field"":""highest_layer"",""direction"":""asc""}"	281		sort	2016-10-09 19:45:42	1735	1738	281	113	2			"{""solution"":""The hacker is 98.114.205.102nThe hacker uses the fourth TCP Session to use his hack as we can see in the protocol SOCKS, with a total packets lenth of 167,070."",""project_id"":2,""session_id"":281,""feedback"":"""",""user_id"":113}"
1427		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	281		group	2016-10-09 19:45:45	1738	1740	281	113	2			"{""solution"":""The hacker is 98.114.205.102nThe hacker uses the fourth TCP Session to use his hack as we can see in the protocol SOCKS, with a total packets lenth of 167,070."",""project_id"":2,""session_id"":281,""feedback"":"""",""user_id"":113}"
1432		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""length"",""type"":""sum""}],""groupPriority"":1}"	281		group	2016-10-09 19:46:08	1740	1745	281	113	2			"{""solution"":""The hacker is 98.114.205.102nThe hacker uses the fourth TCP Session to use his hack as we can see in the protocol SOCKS, with a total packets lenth of 167,070."",""project_id"":2,""session_id"":281,""feedback"":"""",""user_id"":113}"
1434		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	273		group	2016-10-09 19:46:24	1701	1748	273	114	2			"{""solution"":""the attacker is 98.114.205.102nhe uses port 445, protocol SMB to take advantage on a weakness in the protocol.nhe succeeded and make the victim send him files in ftp protocol."",""project_id"":2,""session_id"":273,""feedback"":"""",""user_id"":114}"
1447		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	284		group	2016-10-09 19:49:54	1762	1765	284	119	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05e9u05deu05e9 u05d1u05e9u05d9u05e8u05d5u05eau05d9u05dd u05e9u05e2u05dc u05e4u05d5u05e8u05d8 445 u05e2u05dc u05deu05e0u05ea u05dcu05e4u05eau05d5u05d7 u05e4u05d5u05e8u05d8 u05e2u05dc u05d4u05e0u05eau05e7u05e3 u05e9u05dd u05d4u05d5u05d0 u05e9u05d5u05dcu05d7 u05dcu05d5 u05e4u05e7u05d8u05d4 u05d4u05deu05dbu05d9u05dcu05d4 u05e7u05d5u05d3 u05e7u05e6u05e8 u05e9u05d9u05d2u05d9u05d3 u05dcu05e9u05e8u05ea u05dcu05e4u05eau05d5u05d7 u05e1u05e9u05df u05deu05d5u05dcu05d5 u05e2u05dc u05deu05e0u05ea u05dcu05d4u05d5u05e8u05d9u05d3 u05dbu05dcu05d9 u05d4u05e0u05eau05e7u05e3 u05d9u05e6u05d5u05e8 u05e7u05e9u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05d5u05d9u05d5u05e8u05d9u05d3 u05d0u05ea u05d4u05dbu05dcu05d9"",""project_id"":2,""session_id"":284,""feedback"":"""",""user_id"":119}"
1448		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	285		group	2016-10-09 19:49:58	1763	1766	285	112	2			"{""solution"":""The attacker is 98.114.205.102.nThe victim is 192.150.11.111.nIn session 1 the attacker tries to open a connection with port 445 protocol SMB.nIt causes it to ask for a file.nIn session 3 the victim starts the connection (!) and gets the data.nnThis is a successful attack."",""project_id"":2,""session_id"":285,""feedback"":"""",""user_id"":112}"
1449		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	285		group	2016-10-09 19:50:21	1763	1767	285	112	2			"{""solution"":""The attacker is 98.114.205.102.nThe victim is 192.150.11.111.nIn session 1 the attacker tries to open a connection with port 445 protocol SMB.nIt causes it to ask for a file.nIn session 3 the victim starts the connection (!) and gets the data.nnThis is a successful attack."",""project_id"":2,""session_id"":285,""feedback"":"""",""user_id"":112}"
1451		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	286		group	2016-10-09 19:50:48	1764	1772	286	127	2			"{""solution"":""The attacker is 192.150.11.111nHe gets access to the costumers hard drive and runs a code there"",""project_id"":2,""session_id"":286,""feedback"":"""",""user_id"":127}"
1452		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	286		group	2016-10-09 19:51:01	1772	1773	286	127	2			"{""solution"":""The attacker is 192.150.11.111nHe gets access to the costumers hard drive and runs a code there"",""project_id"":2,""session_id"":286,""feedback"":"""",""user_id"":127}"
1453		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	289		group	2016-10-09 19:51:03	1771	1774	289	120	2			"{""solution"":""The attacker is 98.114.205.102 and the victim is 192.150.11.111. The attacker use SMB to control the victim and make him create a connection and ask for a data that the attacker send to the victim."",""project_id"":2,""session_id"":289,""feedback"":"""",""user_id"":120}"
1455		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":2}"	286		group	2016-10-09 19:51:19	1773	1776	286	127	2			"{""solution"":""The attacker is 192.150.11.111nHe gets access to the costumers hard drive and runs a code there"",""project_id"":2,""session_id"":286,""feedback"":"""",""user_id"":127}"
1456		"{""field"":""tcp_stream"",""term"":""0"",""condition"":64}"	289		filter	2016-10-09 19:51:21	1771	1777	289	120	2			"{""solution"":""The attacker is 98.114.205.102 and the victim is 192.150.11.111. The attacker use SMB to control the victim and make him create a connection and ask for a data that the attacker send to the victim."",""project_id"":2,""session_id"":289,""feedback"":"""",""user_id"":120}"
1458		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	289		group	2016-10-09 19:51:34	1777	1779	289	120	2			"{""solution"":""The attacker is 98.114.205.102 and the victim is 192.150.11.111. The attacker use SMB to control the victim and make him create a connection and ask for a data that the attacker send to the victim."",""project_id"":2,""session_id"":289,""feedback"":"""",""user_id"":120}"
1460		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":1}"	289		group	2016-10-09 19:52:00	1779	1782	289	120	2			"{""solution"":""The attacker is 98.114.205.102 and the victim is 192.150.11.111. The attacker use SMB to control the victim and make him create a connection and ask for a data that the attacker send to the victim."",""project_id"":2,""session_id"":289,""feedback"":"""",""user_id"":120}"
1462		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":1}"	284		group	2016-10-09 19:52:46	1765	1784	284	119	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05e9u05deu05e9 u05d1u05e9u05d9u05e8u05d5u05eau05d9u05dd u05e9u05e2u05dc u05e4u05d5u05e8u05d8 445 u05e2u05dc u05deu05e0u05ea u05dcu05e4u05eau05d5u05d7 u05e4u05d5u05e8u05d8 u05e2u05dc u05d4u05e0u05eau05e7u05e3 u05e9u05dd u05d4u05d5u05d0 u05e9u05d5u05dcu05d7 u05dcu05d5 u05e4u05e7u05d8u05d4 u05d4u05deu05dbu05d9u05dcu05d4 u05e7u05d5u05d3 u05e7u05e6u05e8 u05e9u05d9u05d2u05d9u05d3 u05dcu05e9u05e8u05ea u05dcu05e4u05eau05d5u05d7 u05e1u05e9u05df u05deu05d5u05dcu05d5 u05e2u05dc u05deu05e0u05ea u05dcu05d4u05d5u05e8u05d9u05d3 u05dbu05dcu05d9 u05d4u05e0u05eau05e7u05e3 u05d9u05e6u05d5u05e8 u05e7u05e9u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05d5u05d9u05d5u05e8u05d9u05d3 u05d0u05ea u05d4u05dbu05dcu05d9"",""project_id"":2,""session_id"":284,""feedback"":"""",""user_id"":119}"
1463		"{""field"":""ip_dst"",""direction"":""desc""}"	292		sort	2016-10-09 19:53:30	1786	1787	292	129	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":292,""feedback"":"""",""user_id"":129}"
1464		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""ip_src"",""type"":""min""},{""field"":""ip_dst"",""type"":""max""},{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	291		group	2016-10-09 19:53:56	1785	1788	291	123	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":291,""feedback"":"""",""user_id"":123}"
1465		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""ip_src"",""type"":""min""},{""field"":""ip_dst"",""type"":""max""},{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	292		group	2016-10-09 19:53:56	1787	1789	292	129	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":292,""feedback"":"""",""user_id"":129}"
1466		"{""field"":""highest_layer"",""direction"":""asc""}"	292		sort	2016-10-09 19:54:04	1789	1792	292	129	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":292,""feedback"":"""",""user_id"":129}"
1467		"{""field"":""highest_layer"",""aggregations"":[{""field"":""ip_src"",""type"":""min""},{""field"":""ip_dst"",""type"":""max""},{""field"":""length"",""type"":""sum""}],""groupPriority"":1}"	291		group	2016-10-09 19:54:06	1788	1793	291	123	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":291,""feedback"":"""",""user_id"":123}"
1468		"{""field"":""highest_layer"",""aggregations"":[{""field"":""ip_src"",""type"":""min""},{""field"":""ip_dst"",""type"":""max""},{""field"":""length"",""type"":""sum""}],""groupPriority"":1}"	292		group	2016-10-09 19:54:08	1792	1794	292	129	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":292,""feedback"":"""",""user_id"":129}"
1469		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	294		group	2016-10-09 19:54:16	1791	1795	294	116	2			"{""solution"":""The attacker is at 192.168.1.102 He communicates with port 445, exploits a security vulnrubility and then injects (probably a shell code) code that makes the victim to ask the recieve a file from the attacker."",""project_id"":2,""session_id"":294,""feedback"":"""",""user_id"":116}"
1470		"{""field"":""tcp_stream"",""term"":""0"",""condition"":32}"	292		filter	2016-10-09 19:54:28	1794	1797	292	129	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":292,""feedback"":"""",""user_id"":129}"
1471		"{""field"":""tcp_stream"",""term"":""0"",""condition"":32}"	291		filter	2016-10-09 19:54:34	1793	1798	291	123	2			"{""solution"":""The hacker is 98.144.205.102nnin session 1 the hacker is using weakness to hack the honey potnnin session 3 the honey pot is sending request to the hacker to send files to the honey pot.nnsession 4 the hacker upload the files to the honey pot."",""project_id"":2,""session_id"":291,""feedback"":"""",""user_id"":123}"
1505		"{""field"":""tcp_stream"",""term"":""0"",""condition"":32}"	301		filter	2016-10-09 20:02:57	1818	1840	301	123	3			"{""solution"":""The hacker is  192.168.56.52nnthe hacker is in website, that when you connect to the websitenthe hacker will download a information about the computer and the user.nwe can see that 10.0.4.15 have the biggest damage because the sum of the length there is the biggest."",""project_id"":3,""session_id"":301,""feedback"":"""",""user_id"":123}"
1523		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	307		group	2016-10-09 20:08:23	1860	1861	307	117	2			"{""solution"":"""",""project_id"":2,""session_id"":307,""feedback"":"""",""user_id"":117}"
1530		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""tcp_srcport"",""type"":""min""},{""field"":""tcp_dstport"",""type"":""max""},{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	307		group	2016-10-09 20:10:01	1860	1869	307	117	2			"{""solution"":"""",""project_id"":2,""session_id"":307,""feedback"":"""",""user_id"":117}"
1532		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	304		group	2016-10-09 20:11:53	1823	1871	304	116	3			"{""solution"":""The attacker IP is at 192.168.56.52, the attacker checks with javascript if the victim can be attacked, if true he sends a payload to the victim"",""project_id"":3,""session_id"":304,""feedback"":"""",""user_id"":116}"
1540		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	304		group	2016-10-09 20:13:27	1871	1880	304	116	3			"{""solution"":""The attacker IP is at 192.168.56.52, the attacker checks with javascript if the victim can be attacked, if true he sends a payload to the victim"",""project_id"":3,""session_id"":304,""feedback"":"""",""user_id"":116}"
1562		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	302		group	2016-10-09 20:16:41	1819	1902	302	118	3			"{""solution"":""u05d1u05d4u05eau05d7u05dcu05d4 u05d4u05eau05d1u05e6u05e2 arp spoofing u05e2u05dc u05deu05e1u05e4u05e8 u05e0u05e7u05d5u05d3u05d5u05ea u05e7u05e6u05d4 u05d110.0.0/255.0/255 u05dbu05d0u05e9u05e8 u05d4u05dd u05d7u05d9u05e4u05e9u05d5 u05d3u05e4u05d3u05e4u05df http u05d5u05e7u05d9u05d1u05dcu05d5 u05dbu05eau05d5u05d1u05ea MAC u05e9u05e7u05e8u05d9u05ea.nu05dbu05d0u05e9u05e8 u05d4u05dd u05d4u05eau05d7u05d1u05e8u05d5 u05dcu05e9u05e8u05ea http u05d4u05e9u05e7u05e8u05d9 u05d4u05eau05d1u05e6u05e2u05d4 u05e2u05dcu05d9u05d4u05dd u05d4u05eau05e7u05d9u05e4u05d4 u05e9u05d1u05d3u05e7u05d4 u05d4u05d0u05dd u05d4u05dd u05deu05d7u05d5u05d1u05e8u05d9u05dd u05dcu05d3u05e4u05d3u05e4u05df u05d7 u05d4u05deu05d6u05d5u05d9u05d9u05e3 u05d4u05dd u05e9u05dcu05d7u05d5 u05e7u05d5u05d1u05e5 java script"",""project_id"":3,""session_id"":302,""feedback"":"""",""user_id"":118}"
